date,wm_yr_wk,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,OT
2012-01-19 00:00:00,11151,6,1,2012,0,0,0,0,0,0,0,22
2012-01-20 00:00:00,11151,7,1,2012,0,0,0,0,0,0,0,27
2012-01-21 00:00:00,11152,1,1,2012,0,0,0,0,0,0,0,26
2012-01-22 00:00:00,11152,2,1,2012,0,0,0,0,0,0,0,27
2012-01-23 00:00:00,11152,3,1,2012,0,0,0,0,0,0,0,30
2012-01-24 00:00:00,11152,4,1,2012,0,0,0,0,0,0,0,19
2012-01-25 00:00:00,11152,5,1,2012,0,0,0,0,0,0,0,43
2012-01-26 00:00:00,11152,6,1,2012,0,0,0,0,0,0,0,23
2012-01-27 00:00:00,11152,7,1,2012,0,0,0,0,0,0,0,23
2012-01-28 00:00:00,11201,1,1,2012,0,0,0,0,0,0,0,24
2012-01-29 00:00:00,11201,2,1,2012,0,0,0,0,0,0,0,47
2012-01-30 00:00:00,11201,3,1,2012,0,0,0,0,0,0,0,23
2012-01-31 00:00:00,11201,4,1,2012,0,0,0,0,0,0,0,10
2012-02-01 00:00:00,11201,5,2,2012,0,0,0,0,1,1,0,25
2012-02-02 00:00:00,11201,6,2,2012,0,0,0,0,1,0,1,27
2012-02-03 00:00:00,11201,7,2,2012,0,0,0,0,1,1,1,30
2012-02-04 00:00:00,11202,1,2,2012,0,0,0,0,1,0,0,36
2012-02-05 00:00:00,11202,2,2,2012,27,4,0,0,1,1,1,42
2012-02-06 00:00:00,11202,3,2,2012,0,0,0,0,1,1,1,39
2012-02-07 00:00:00,11202,4,2,2012,0,0,0,0,1,1,0,44
2012-02-08 00:00:00,11202,5,2,2012,0,0,0,0,1,0,1,19
2012-02-09 00:00:00,11202,6,2,2012,0,0,0,0,1,1,1,20
2012-02-10 00:00:00,11202,7,2,2012,0,0,0,0,1,0,0,26
2012-02-11 00:00:00,11203,1,2,2012,0,0,0,0,0,1,1,25
2012-02-12 00:00:00,11203,2,2,2012,0,0,0,0,0,1,1,32
2012-02-13 00:00:00,11203,3,2,2012,0,0,0,0,0,1,0,18
2012-02-14 00:00:00,11203,4,2,2012,29,1,0,0,0,0,1,37
2012-02-15 00:00:00,11203,5,2,2012,0,0,0,0,0,1,1,8
2012-02-16 00:00:00,11203,6,2,2012,0,0,0,0,0,0,0,0
2012-02-17 00:00:00,11203,7,2,2012,0,0,0,0,0,0,0,0
2012-02-18 00:00:00,11204,1,2,2012,0,0,0,0,0,0,0,0
2012-02-19 00:00:00,11204,2,2,2012,0,0,0,0,0,0,0,0
2012-02-20 00:00:00,11204,3,2,2012,23,2,0,0,0,0,0,0
2012-02-21 00:00:00,11204,4,2,2012,0,0,0,0,0,0,0,7
2012-02-22 00:00:00,11204,5,2,2012,12,3,0,0,0,0,0,25
2012-02-23 00:00:00,11204,6,2,2012,0,0,0,0,0,0,0,35
2012-02-24 00:00:00,11204,7,2,2012,0,0,0,0,0,0,0,23
2012-02-25 00:00:00,11205,1,2,2012,0,0,0,0,0,0,0,37
2012-02-26 00:00:00,11205,2,2,2012,0,0,0,0,0,0,0,68
2012-02-27 00:00:00,11205,3,2,2012,0,0,0,0,0,0,0,40
2012-02-28 00:00:00,11205,4,2,2012,0,0,0,0,0,0,0,40
2012-02-29 00:00:00,11205,5,2,2012,13,3,0,0,0,0,0,8
2012-03-01 00:00:00,11205,6,3,2012,0,0,0,0,1,1,0,35
2012-03-02 00:00:00,11205,7,3,2012,0,0,0,0,1,0,1,35
2012-03-03 00:00:00,11206,1,3,2012,0,0,0,0,1,1,1,38
2012-03-04 00:00:00,11206,2,3,2012,0,0,0,0,1,0,0,42
2012-03-05 00:00:00,11206,3,3,2012,0,0,0,0,1,1,1,32
2012-03-06 00:00:00,11206,4,3,2012,0,0,0,0,1,1,1,35
2012-03-07 00:00:00,11206,5,3,2012,0,0,0,0,1,1,0,31
2012-03-08 00:00:00,11206,6,3,2012,24,3,0,0,1,0,1,41
2012-03-09 00:00:00,11206,7,3,2012,0,0,0,0,1,1,1,21
2012-03-10 00:00:00,11207,1,3,2012,0,0,0,0,1,0,0,45
2012-03-11 00:00:00,11207,2,3,2012,0,0,0,0,0,1,1,98
2012-03-12 00:00:00,11207,3,3,2012,0,0,0,0,0,1,1,34
2012-03-13 00:00:00,11207,4,3,2012,0,0,0,0,0,1,0,32
2012-03-14 00:00:00,11207,5,3,2012,0,0,0,0,0,0,1,30
2012-03-15 00:00:00,11207,6,3,2012,0,0,0,0,0,1,1,35
2012-03-16 00:00:00,11207,7,3,2012,0,0,0,0,0,0,0,43
2012-03-17 00:00:00,11208,1,3,2012,26,1,0,0,0,0,0,48
2012-03-18 00:00:00,11208,2,3,2012,0,0,0,0,0,0,0,91
2012-03-19 00:00:00,11208,3,3,2012,0,0,0,0,0,0,0,24
2012-03-20 00:00:00,11208,4,3,2012,0,0,0,0,0,0,0,18
2012-03-21 00:00:00,11208,5,3,2012,0,0,0,0,0,0,0,36
2012-03-22 00:00:00,11208,6,3,2012,0,0,0,0,0,0,0,14
2012-03-23 00:00:00,11208,7,3,2012,0,0,0,0,0,0,0,28
2012-03-24 00:00:00,11209,1,3,2012,0,0,0,0,0,0,0,31
2012-03-25 00:00:00,11209,2,3,2012,0,0,0,0,0,0,0,45
2012-03-26 00:00:00,11209,3,3,2012,0,0,0,0,0,0,0,35
2012-03-27 00:00:00,11209,4,3,2012,0,0,0,0,0,0,0,14
2012-03-28 00:00:00,11209,5,3,2012,0,0,0,0,0,0,0,14
2012-03-29 00:00:00,11209,6,3,2012,0,0,0,0,0,0,0,18
2012-03-30 00:00:00,11209,7,3,2012,0,0,0,0,0,0,0,25
2012-03-31 00:00:00,11210,1,3,2012,0,0,0,0,0,0,0,33
2012-04-01 00:00:00,11210,2,4,2012,0,0,0,0,1,1,0,52
2012-04-02 00:00:00,11210,3,4,2012,0,0,0,0,1,0,1,18
2012-04-03 00:00:00,11210,4,4,2012,0,0,0,0,1,1,1,17
2012-04-04 00:00:00,11210,5,4,2012,0,0,0,0,1,0,0,20
2012-04-05 00:00:00,11210,6,4,2012,0,0,0,0,1,1,1,21
2012-04-06 00:00:00,11210,7,4,2012,0,0,0,0,1,1,1,29
2012-04-07 00:00:00,11211,1,4,2012,0,0,0,0,1,1,0,67
2012-04-08 00:00:00,11211,2,4,2012,5,1,0,0,1,0,1,28
2012-04-09 00:00:00,11211,3,4,2012,0,0,0,0,1,1,1,13
2012-04-10 00:00:00,11211,4,4,2012,0,0,0,0,1,0,0,15
2012-04-11 00:00:00,11211,5,4,2012,0,0,0,0,0,1,1,25
2012-04-12 00:00:00,11211,6,4,2012,0,0,0,0,0,1,1,28
2012-04-13 00:00:00,11211,7,4,2012,0,0,0,0,0,1,0,29
2012-04-14 00:00:00,11212,1,4,2012,22,3,0,0,0,0,1,24
2012-04-15 00:00:00,11212,2,4,2012,21,3,0,0,0,1,1,26
2012-04-16 00:00:00,11212,3,4,2012,0,0,0,0,0,0,0,24
2012-04-17 00:00:00,11212,4,4,2012,0,0,0,0,0,0,0,20
2012-04-18 00:00:00,11212,5,4,2012,0,0,0,0,0,0,0,11
2012-04-19 00:00:00,11212,6,4,2012,0,0,0,0,0,0,0,15
2012-04-20 00:00:00,11212,7,4,2012,0,0,0,0,0,0,0,38
2012-04-21 00:00:00,11213,1,4,2012,0,0,0,0,0,0,0,27
2012-04-22 00:00:00,11213,2,4,2012,0,0,0,0,0,0,0,29
2012-04-23 00:00:00,11213,3,4,2012,0,0,0,0,0,0,0,21
2012-04-24 00:00:00,11213,4,4,2012,0,0,0,0,0,0,0,18
2012-04-25 00:00:00,11213,5,4,2012,0,0,0,0,0,0,0,94
2012-04-26 00:00:00,11213,6,4,2012,0,0,0,0,0,0,0,30
2012-04-27 00:00:00,11213,7,4,2012,0,0,0,0,0,0,0,36
2012-04-28 00:00:00,11214,1,4,2012,0,0,0,0,0,0,0,18
2012-04-29 00:00:00,11214,2,4,2012,0,0,0,0,0,0,0,20
2012-04-30 00:00:00,11214,3,4,2012,0,0,0,0,0,0,0,11
2012-05-01 00:00:00,11214,4,5,2012,0,0,0,0,1,1,0,23
2012-05-02 00:00:00,11214,5,5,2012,0,0,0,0,1,0,1,14
2012-05-03 00:00:00,11214,6,5,2012,0,0,0,0,1,1,1,28
2012-05-04 00:00:00,11214,7,5,2012,0,0,0,0,1,0,0,18
2012-05-05 00:00:00,11215,1,5,2012,3,1,0,0,1,1,1,24
2012-05-06 00:00:00,11215,2,5,2012,0,0,0,0,1,1,1,26
2012-05-07 00:00:00,11215,3,5,2012,0,0,0,0,1,1,0,22
2012-05-08 00:00:00,11215,4,5,2012,0,0,0,0,1,0,1,26
2012-05-09 00:00:00,11215,5,5,2012,0,0,0,0,1,1,1,14
2012-05-10 00:00:00,11215,6,5,2012,0,0,0,0,1,0,0,13
2012-05-11 00:00:00,11215,7,5,2012,0,0,0,0,0,1,1,33
2012-05-12 00:00:00,11216,1,5,2012,0,0,0,0,0,1,1,51
2012-05-13 00:00:00,11216,2,5,2012,16,1,0,0,0,1,0,35
2012-05-14 00:00:00,11216,3,5,2012,0,0,0,0,0,0,1,12
2012-05-15 00:00:00,11216,4,5,2012,0,0,0,0,0,1,1,9
2012-05-16 00:00:00,11216,5,5,2012,0,0,0,0,0,0,0,17
2012-05-17 00:00:00,11216,6,5,2012,0,0,0,0,0,0,0,12
2012-05-18 00:00:00,11216,7,5,2012,0,0,0,0,0,0,0,15
2012-05-19 00:00:00,11217,1,5,2012,0,0,0,0,0,0,0,19
2012-05-20 00:00:00,11217,2,5,2012,0,0,0,0,0,0,0,27
2012-05-21 00:00:00,11217,3,5,2012,0,0,0,0,0,0,0,9
2012-05-22 00:00:00,11217,4,5,2012,0,0,0,0,0,0,0,31
2012-05-23 00:00:00,11217,5,5,2012,0,0,0,0,0,0,0,16
2012-05-24 00:00:00,11217,6,5,2012,0,0,0,0,0,0,0,13
2012-05-25 00:00:00,11217,7,5,2012,0,0,0,0,0,0,0,32
2012-05-26 00:00:00,11218,1,5,2012,0,0,0,0,0,0,0,31
2012-05-27 00:00:00,11218,2,5,2012,0,0,0,0,0,0,0,19
2012-05-28 00:00:00,11218,3,5,2012,15,2,0,0,0,0,0,18
2012-05-29 00:00:00,11218,4,5,2012,0,0,0,0,0,0,0,15
2012-05-30 00:00:00,11218,5,5,2012,0,0,0,0,0,0,0,30
2012-05-31 00:00:00,11218,6,5,2012,0,0,0,0,0,0,0,27
2012-06-01 00:00:00,11218,7,6,2012,0,0,0,0,1,1,0,32
2012-06-02 00:00:00,11219,1,6,2012,0,0,0,0,1,0,1,23
2012-06-03 00:00:00,11219,2,6,2012,0,0,0,0,1,1,1,36
2012-06-04 00:00:00,11219,3,6,2012,0,0,0,0,1,0,0,24
2012-06-05 00:00:00,11219,4,6,2012,0,0,0,0,1,1,1,28
2012-06-06 00:00:00,11219,5,6,2012,0,0,0,0,1,1,1,17
2012-06-07 00:00:00,11219,6,6,2012,0,0,0,0,1,1,0,22
2012-06-08 00:00:00,11219,7,6,2012,0,0,0,0,1,0,1,28
2012-06-09 00:00:00,11220,1,6,2012,0,0,0,0,1,1,1,41
2012-06-10 00:00:00,11220,2,6,2012,0,0,0,0,1,0,0,27
2012-06-11 00:00:00,11220,3,6,2012,0,0,0,0,0,1,1,19
2012-06-12 00:00:00,11220,4,6,2012,18,4,0,0,0,1,1,20
2012-06-13 00:00:00,11220,5,6,2012,0,0,0,0,0,1,0,34
2012-06-14 00:00:00,11220,6,6,2012,0,0,0,0,0,0,1,26
2012-06-15 00:00:00,11220,7,6,2012,0,0,0,0,0,1,1,36
2012-06-16 00:00:00,11221,1,6,2012,0,0,0,0,0,0,0,48
2012-06-17 00:00:00,11221,2,6,2012,8,1,0,0,0,0,0,28
2012-06-18 00:00:00,11221,3,6,2012,0,0,0,0,0,0,0,8
2012-06-19 00:00:00,11221,4,6,2012,0,0,0,0,0,0,0,22
2012-06-20 00:00:00,11221,5,6,2012,0,0,0,0,0,0,0,11
2012-06-21 00:00:00,11221,6,6,2012,17,4,0,0,0,0,0,31
2012-06-22 00:00:00,11221,7,6,2012,0,0,0,0,0,0,0,22
2012-06-23 00:00:00,11222,1,6,2012,0,0,0,0,0,0,0,28
2012-06-24 00:00:00,11222,2,6,2012,0,0,0,0,0,0,0,22
2012-06-25 00:00:00,11222,3,6,2012,0,0,0,0,0,0,0,34
2012-06-26 00:00:00,11222,4,6,2012,0,0,0,0,0,0,0,24
2012-06-27 00:00:00,11222,5,6,2012,0,0,0,0,0,0,0,15
2012-06-28 00:00:00,11222,6,6,2012,0,0,0,0,0,0,0,22
2012-06-29 00:00:00,11222,7,6,2012,0,0,0,0,0,0,0,19
2012-06-30 00:00:00,11223,1,6,2012,0,0,0,0,0,0,0,36
2012-07-01 00:00:00,11223,2,7,2012,0,0,0,0,1,1,0,34
2012-07-02 00:00:00,11223,3,7,2012,0,0,0,0,1,0,1,20
2012-07-03 00:00:00,11223,4,7,2012,0,0,0,0,1,1,1,17
2012-07-04 00:00:00,11223,5,7,2012,10,2,0,0,1,0,0,37
2012-07-05 00:00:00,11223,6,7,2012,0,0,0,0,1,1,1,7
2012-07-06 00:00:00,11223,7,7,2012,0,0,0,0,1,1,1,40
2012-07-07 00:00:00,11224,1,7,2012,0,0,0,0,1,1,0,34
2012-07-08 00:00:00,11224,2,7,2012,0,0,0,0,1,0,1,25
2012-07-09 00:00:00,11224,3,7,2012,0,0,0,0,1,1,1,26
2012-07-10 00:00:00,11224,4,7,2012,0,0,0,0,1,0,0,33
2012-07-11 00:00:00,11224,5,7,2012,0,0,0,0,0,1,1,27
2012-07-12 00:00:00,11224,6,7,2012,0,0,0,0,0,1,1,25
2012-07-13 00:00:00,11224,7,7,2012,0,0,0,0,0,1,0,50
2012-07-14 00:00:00,11225,1,7,2012,0,0,0,0,0,0,1,26
2012-07-15 00:00:00,11225,2,7,2012,0,0,0,0,0,1,1,33
2012-07-16 00:00:00,11225,3,7,2012,0,0,0,0,0,0,0,22
2012-07-17 00:00:00,11225,4,7,2012,0,0,0,0,0,0,0,12
2012-07-18 00:00:00,11225,5,7,2012,0,0,0,0,0,0,0,17
2012-07-19 00:00:00,11225,6,7,2012,0,0,0,0,0,0,0,21
2012-07-20 00:00:00,11225,7,7,2012,25,3,0,0,0,0,0,32
2012-07-21 00:00:00,11226,1,7,2012,0,0,0,0,0,0,0,29
2012-07-22 00:00:00,11226,2,7,2012,0,0,0,0,0,0,0,31
2012-07-23 00:00:00,11226,3,7,2012,0,0,0,0,0,0,0,19
2012-07-24 00:00:00,11226,4,7,2012,0,0,0,0,0,0,0,22
2012-07-25 00:00:00,11226,5,7,2012,0,0,0,0,0,0,0,20
2012-07-26 00:00:00,11226,6,7,2012,0,0,0,0,0,0,0,19
2012-07-27 00:00:00,11226,7,7,2012,0,0,0,0,0,0,0,34
2012-07-28 00:00:00,11227,1,7,2012,0,0,0,0,0,0,0,45
2012-07-29 00:00:00,11227,2,7,2012,0,0,0,0,0,0,0,33
2012-07-30 00:00:00,11227,3,7,2012,0,0,0,0,0,0,0,13
2012-07-31 00:00:00,11227,4,7,2012,0,0,0,0,0,0,0,24
2012-08-01 00:00:00,11227,5,8,2012,0,0,0,0,1,1,0,21
2012-08-02 00:00:00,11227,6,8,2012,0,0,0,0,1,0,1,31
2012-08-03 00:00:00,11227,7,8,2012,0,0,0,0,1,1,1,37
2012-08-04 00:00:00,11228,1,8,2012,0,0,0,0,1,0,0,32
2012-08-05 00:00:00,11228,2,8,2012,0,0,0,0,1,1,1,28
2012-08-06 00:00:00,11228,3,8,2012,0,0,0,0,1,1,1,30
2012-08-07 00:00:00,11228,4,8,2012,0,0,0,0,1,1,0,23
2012-08-08 00:00:00,11228,5,8,2012,0,0,0,0,1,0,1,28
2012-08-09 00:00:00,11228,6,8,2012,0,0,0,0,1,1,1,28
2012-08-10 00:00:00,11228,7,8,2012,0,0,0,0,1,0,0,29
2012-08-11 00:00:00,11229,1,8,2012,0,0,0,0,0,1,1,35
2012-08-12 00:00:00,11229,2,8,2012,0,0,0,0,0,1,1,37
2012-08-13 00:00:00,11229,3,8,2012,0,0,0,0,0,1,0,23
2012-08-14 00:00:00,11229,4,8,2012,0,0,0,0,0,0,1,17
2012-08-15 00:00:00,11229,5,8,2012,0,0,0,0,0,1,1,22
2012-08-16 00:00:00,11229,6,8,2012,0,0,0,0,0,0,0,14
2012-08-17 00:00:00,11229,7,8,2012,0,0,0,0,0,0,0,18
2012-08-18 00:00:00,11230,1,8,2012,0,0,0,0,0,0,0,33
2012-08-19 00:00:00,11230,2,8,2012,6,3,0,0,0,0,0,28
2012-08-20 00:00:00,11230,3,8,2012,0,0,0,0,0,0,0,30
2012-08-21 00:00:00,11230,4,8,2012,0,0,0,0,0,0,0,21
2012-08-22 00:00:00,11230,5,8,2012,0,0,0,0,0,0,0,12
2012-08-23 00:00:00,11230,6,8,2012,0,0,0,0,0,0,0,13
2012-08-24 00:00:00,11230,7,8,2012,0,0,0,0,0,0,0,29
2012-08-25 00:00:00,11231,1,8,2012,0,0,0,0,0,0,0,22
2012-08-26 00:00:00,11231,2,8,2012,0,0,0,0,0,0,0,29
2012-08-27 00:00:00,11231,3,8,2012,0,0,0,0,0,0,0,15
2012-08-28 00:00:00,11231,4,8,2012,0,0,0,0,0,0,0,19
2012-08-29 00:00:00,11231,5,8,2012,0,0,0,0,0,0,0,19
2012-08-30 00:00:00,11231,6,8,2012,0,0,0,0,0,0,0,16
2012-08-31 00:00:00,11231,7,8,2012,0,0,0,0,0,0,0,25
2012-09-01 00:00:00,11232,1,9,2012,0,0,0,0,1,1,0,33
2012-09-02 00:00:00,11232,2,9,2012,0,0,0,0,1,0,1,45
2012-09-03 00:00:00,11232,3,9,2012,11,2,0,0,1,1,1,34
2012-09-04 00:00:00,11232,4,9,2012,0,0,0,0,1,0,0,16
2012-09-05 00:00:00,11232,5,9,2012,0,0,0,0,1,1,1,23
2012-09-06 00:00:00,11232,6,9,2012,0,0,0,0,1,1,1,18
2012-09-07 00:00:00,11232,7,9,2012,0,0,0,0,1,1,0,24
2012-09-08 00:00:00,11233,1,9,2012,0,0,0,0,1,0,1,36
2012-09-09 00:00:00,11233,2,9,2012,0,0,0,0,1,1,1,47
2012-09-10 00:00:00,11233,3,9,2012,0,0,0,0,1,0,0,18
2012-09-11 00:00:00,11233,4,9,2012,0,0,0,0,0,1,1,26
2012-09-12 00:00:00,11233,5,9,2012,0,0,0,0,0,1,1,19
2012-09-13 00:00:00,11233,6,9,2012,0,0,0,0,0,1,0,22
2012-09-14 00:00:00,11233,7,9,2012,0,0,0,0,0,0,1,5
2012-09-15 00:00:00,11234,1,9,2012,0,0,0,0,0,1,1,27
2012-09-16 00:00:00,11234,2,9,2012,0,0,0,0,0,0,0,41
2012-09-17 00:00:00,11234,3,9,2012,0,0,0,0,0,0,0,41
2012-09-18 00:00:00,11234,4,9,2012,0,0,0,0,0,0,0,23
2012-09-19 00:00:00,11234,5,9,2012,0,0,0,0,0,0,0,21
2012-09-20 00:00:00,11234,6,9,2012,0,0,0,0,0,0,0,26
2012-09-21 00:00:00,11234,7,9,2012,0,0,0,0,0,0,0,24
2012-09-22 00:00:00,11235,1,9,2012,0,0,0,0,0,0,0,31
2012-09-23 00:00:00,11235,2,9,2012,0,0,0,0,0,0,0,21
2012-09-24 00:00:00,11235,3,9,2012,0,0,0,0,0,0,0,22
2012-09-25 00:00:00,11235,4,9,2012,0,0,0,0,0,0,0,19
2012-09-26 00:00:00,11235,5,9,2012,0,0,0,0,0,0,0,22
2012-09-27 00:00:00,11235,6,9,2012,0,0,0,0,0,0,0,25
2012-09-28 00:00:00,11235,7,9,2012,0,0,0,0,0,0,0,33
2012-09-29 00:00:00,11236,1,9,2012,0,0,0,0,0,0,0,29
2012-09-30 00:00:00,11236,2,9,2012,0,0,0,0,0,0,0,29
2012-10-01 00:00:00,11236,3,10,2012,0,0,0,0,1,1,0,20
2012-10-02 00:00:00,11236,4,10,2012,0,0,0,0,1,0,1,17
2012-10-03 00:00:00,11236,5,10,2012,0,0,0,0,1,1,1,22
2012-10-04 00:00:00,11236,6,10,2012,0,0,0,0,1,0,0,32
2012-10-05 00:00:00,11236,7,10,2012,0,0,0,0,1,1,1,22
2012-10-06 00:00:00,11237,1,10,2012,0,0,0,0,1,1,1,33
2012-10-07 00:00:00,11237,2,10,2012,0,0,0,0,1,1,0,39
2012-10-08 00:00:00,11237,3,10,2012,4,2,0,0,1,0,1,23
2012-10-09 00:00:00,11237,4,10,2012,0,0,0,0,1,1,1,26
2012-10-10 00:00:00,11237,5,10,2012,0,0,0,0,1,0,0,12
2012-10-11 00:00:00,11237,6,10,2012,0,0,0,0,0,1,1,24
2012-10-12 00:00:00,11237,7,10,2012,0,0,0,0,0,1,1,26
2012-10-13 00:00:00,11238,1,10,2012,0,0,0,0,0,1,0,38
2012-10-14 00:00:00,11238,2,10,2012,0,0,0,0,0,0,1,42
2012-10-15 00:00:00,11238,3,10,2012,0,0,0,0,0,1,1,24
2012-10-16 00:00:00,11238,4,10,2012,0,0,0,0,0,0,0,16
2012-10-17 00:00:00,11238,5,10,2012,0,0,0,0,0,0,0,24
2012-10-18 00:00:00,11238,6,10,2012,0,0,0,0,0,0,0,25
2012-10-19 00:00:00,11238,7,10,2012,0,0,0,0,0,0,0,16
2012-10-20 00:00:00,11239,1,10,2012,0,0,0,0,0,0,0,28
2012-10-21 00:00:00,11239,2,10,2012,0,0,0,0,0,0,0,33
2012-10-22 00:00:00,11239,3,10,2012,0,0,0,0,0,0,0,21
2012-10-23 00:00:00,11239,4,10,2012,0,0,0,0,0,0,0,17
2012-10-24 00:00:00,11239,5,10,2012,0,0,0,0,0,0,0,20
2012-10-25 00:00:00,11239,6,10,2012,0,0,0,0,0,0,0,26
2012-10-26 00:00:00,11239,7,10,2012,7,3,0,0,0,0,0,12
2012-10-27 00:00:00,11240,1,10,2012,0,0,0,0,0,0,0,27
2012-10-28 00:00:00,11240,2,10,2012,0,0,0,0,0,0,0,25
2012-10-29 00:00:00,11240,3,10,2012,0,0,0,0,0,0,0,19
2012-10-30 00:00:00,11240,4,10,2012,0,0,0,0,0,0,0,23
2012-10-31 00:00:00,11240,5,10,2012,9,1,0,0,0,0,0,27
2012-11-01 00:00:00,11240,6,11,2012,0,0,0,0,1,1,0,27
2012-11-02 00:00:00,11240,7,11,2012,0,0,0,0,1,0,1,30
2012-11-03 00:00:00,11241,1,11,2012,0,0,0,0,1,1,1,33
2012-11-04 00:00:00,11241,2,11,2012,0,0,0,0,1,0,0,73
2012-11-05 00:00:00,11241,3,11,2012,0,0,0,0,1,1,1,27
2012-11-06 00:00:00,11241,4,11,2012,0,0,0,0,1,1,1,27
2012-11-07 00:00:00,11241,5,11,2012,0,0,0,0,1,1,0,17
2012-11-08 00:00:00,11241,6,11,2012,0,0,0,0,1,0,1,31
2012-11-09 00:00:00,11241,7,11,2012,0,0,0,0,1,1,1,30
2012-11-10 00:00:00,11242,1,11,2012,0,0,0,0,1,0,0,29
2012-11-11 00:00:00,11242,2,11,2012,30,2,0,0,0,1,1,47
2012-11-12 00:00:00,11242,3,11,2012,0,0,0,0,0,1,1,14
2012-11-13 00:00:00,11242,4,11,2012,0,0,0,0,0,1,0,21
2012-11-14 00:00:00,11242,5,11,2012,0,0,0,0,0,0,1,19
2012-11-15 00:00:00,11242,6,11,2012,0,0,0,0,0,1,1,23
2012-11-16 00:00:00,11242,7,11,2012,0,0,0,0,0,0,0,36
2012-11-17 00:00:00,11243,1,11,2012,0,0,0,0,0,0,0,35
2012-11-18 00:00:00,11243,2,11,2012,0,0,0,0,0,0,0,19
2012-11-19 00:00:00,11243,3,11,2012,0,0,0,0,0,0,0,25
2012-11-20 00:00:00,11243,4,11,2012,0,0,0,0,0,0,0,55
2012-11-21 00:00:00,11243,5,11,2012,0,0,0,0,0,0,0,67
2012-11-22 00:00:00,11243,6,11,2012,28,2,0,0,0,0,0,25
2012-11-23 00:00:00,11243,7,11,2012,0,0,0,0,0,0,0,1
2012-11-24 00:00:00,11244,1,11,2012,0,0,0,0,0,0,0,33
2012-11-25 00:00:00,11244,2,11,2012,0,0,0,0,0,0,0,30
2012-11-26 00:00:00,11244,3,11,2012,0,0,0,0,0,0,0,20
2012-11-27 00:00:00,11244,4,11,2012,0,0,0,0,0,0,0,23
2012-11-28 00:00:00,11244,5,11,2012,0,0,0,0,0,0,0,13
2012-11-29 00:00:00,11244,6,11,2012,0,0,0,0,0,0,0,30
2012-11-30 00:00:00,11244,7,11,2012,0,0,0,0,0,0,0,19
2012-12-01 00:00:00,11245,1,12,2012,0,0,0,0,1,1,0,31
2012-12-02 00:00:00,11245,2,12,2012,0,0,0,0,1,0,1,37
2012-12-03 00:00:00,11245,3,12,2012,0,0,0,0,1,1,1,16
2012-12-04 00:00:00,11245,4,12,2012,0,0,0,0,1,0,0,25
2012-12-05 00:00:00,11245,5,12,2012,0,0,0,0,1,1,1,21
2012-12-06 00:00:00,11245,6,12,2012,0,0,0,0,1,1,1,25
2012-12-07 00:00:00,11245,7,12,2012,0,0,0,0,1,1,0,23
2012-12-08 00:00:00,11246,1,12,2012,0,0,0,0,1,0,1,32
2012-12-09 00:00:00,11246,2,12,2012,0,0,0,0,1,1,1,28
2012-12-10 00:00:00,11246,3,12,2012,0,0,0,0,1,0,0,22
2012-12-11 00:00:00,11246,4,12,2012,0,0,0,0,0,1,1,24
2012-12-12 00:00:00,11246,5,12,2012,0,0,0,0,0,1,1,23
2012-12-13 00:00:00,11246,6,12,2012,0,0,0,0,0,1,0,25
2012-12-14 00:00:00,11246,7,12,2012,0,0,0,0,0,0,1,29
2012-12-15 00:00:00,11247,1,12,2012,0,0,0,0,0,1,1,23
2012-12-16 00:00:00,11247,2,12,2012,1,3,0,0,0,0,0,26
2012-12-17 00:00:00,11247,3,12,2012,0,0,0,0,0,0,0,18
2012-12-18 00:00:00,11247,4,12,2012,0,0,0,0,0,0,0,22
2012-12-19 00:00:00,11247,5,12,2012,0,0,0,0,0,0,0,14
2012-12-20 00:00:00,11247,6,12,2012,0,0,0,0,0,0,0,23
2012-12-21 00:00:00,11247,7,12,2012,0,0,0,0,0,0,0,35
2012-12-22 00:00:00,11248,1,12,2012,0,0,0,0,0,0,0,23
2012-12-23 00:00:00,11248,2,12,2012,0,0,0,0,0,0,0,46
2012-12-24 00:00:00,11248,3,12,2012,0,0,0,0,0,0,0,46
2012-12-25 00:00:00,11248,4,12,2012,2,2,0,0,0,0,0,0
2012-12-26 00:00:00,11248,5,12,2012,0,0,0,0,0,0,0,35
2012-12-27 00:00:00,11248,6,12,2012,0,0,0,0,0,0,0,20
2012-12-28 00:00:00,11248,7,12,2012,0,0,0,0,0,0,0,20
2012-12-29 00:00:00,11249,1,12,2012,0,0,0,0,0,0,0,32
2012-12-30 00:00:00,11249,2,12,2012,0,0,0,0,0,0,0,32
2012-12-31 00:00:00,11249,3,12,2012,0,0,0,0,0,0,0,52
2013-01-01 00:00:00,11249,4,1,2013,19,2,0,0,1,1,0,22
2013-01-02 00:00:00,11249,5,1,2013,0,0,0,0,1,0,1,24
2013-01-03 00:00:00,11249,6,1,2013,0,0,0,0,1,1,1,22
2013-01-04 00:00:00,11249,7,1,2013,0,0,0,0,1,0,0,10
2013-01-05 00:00:00,11250,1,1,2013,0,0,0,0,1,1,1,23
2013-01-06 00:00:00,11250,2,1,2013,0,0,0,0,1,1,1,34
2013-01-07 00:00:00,11250,3,1,2013,20,3,0,0,1,1,0,17
2013-01-08 00:00:00,11250,4,1,2013,0,0,0,0,1,0,1,21
2013-01-09 00:00:00,11250,5,1,2013,0,0,0,0,1,1,1,15
